nct_id,nct_date,nct_year
NCT00933491,Nov-08,2008
NCT00933881,Nov-08,2008
NCT00933972,Jun-09,2009
NCT00934336,Nov-08,2008
NCT00934414,Aug-04,2004
NCT00935064,Jun-09,2009
NCT00935129,Aug-09,2009
NCT00935441,Jun-09,2009
NCT00935532,Jul-09,2009
NCT00935805,Jul-06,2006
NCT00935922,Feb-09,2009
NCT00936234,Jul-09,2009
NCT00936663,Jul-09,2009
NCT00937222,Jun-09,2009
NCT00938119,Aug-09,2009
NCT00938405,Jul-09,2009
NCT00939250,Oct-09,2009
NCT00939289,Jul-08,2008
NCT00940173,Jul-09,2009
NCT00940472,Mar-09,2009
NCT00940797,Jul-08,2008
NCT00941161,Feb-09,2009
NCT00941369,Jun-09,2009
NCT00941447,Apr-09,2009
NCT00941954,Sep-09,2009
NCT00942188,Jun-09,2009
NCT00942318,Mar-09,2009
NCT00943371,Aug-07,2007
NCT00943501,Nov-09,2009
NCT00943787,Jan-06,2006
NCT00943917,Aug-09,2009
NCT00944619,Sep-09,2009
NCT00945165,Jul-09,2009
NCT00945204,May-07,2007
NCT00945711,Mar-10,2010
NCT00946426,Jul-09,2009
NCT00946517,Jul-09,2009
NCT00946972,Jul-09,2009
NCT00947427,Oct-10,2010
NCT00947557,Jul-09,2009
NCT00948116,Jul-09,2009
NCT00948168,Jul-08,2008
NCT00948311,Dec-08,2008
NCT00948324,Jun-08,2008
NCT00949091,Jan-09,2009
NCT00949286,Jan-10,2010
NCT00949351,Sep-09,2009
NCT00949416,Jun-09,2009
NCT00950313,Apr-11,2011
NCT00950534,Jul-09,2009
NCT00950677,Jul-09,2009
NCT00950716,Sep-09,2009
NCT00950963,Sep-05,2005
NCT00952198,Aug-09,2009
NCT00952445,Dec-03,2003
NCT00952991,May-05,2005
NCT00954447,Aug-09,2009
NCT00954577,Jul-06,2006
NCT00956735,Aug-09,2009
NCT00957060,Jul-09,2009
NCT00957268,Sep-09,2009
NCT00957957,Feb-10,2010
NCT00958269,Aug-09,2009
NCT00960076,Aug-09,2009
NCT00960635,Jun-01,2001
NCT00960661,Sep-09,2009
NCT00960674,Aug-07,2007
NCT00960791,Jul-09,2009
NCT00961324,Jul-09,2009
NCT00961909,Jun-09,2009
NCT00961974,Apr-02,2002
NCT00962026,Feb-11,2011
NCT00962065,Aug-09,2009
NCT00962962,Jul-09,2009
NCT00963768,Jun-07,2007
NCT00964184,Sep-09,2009
NCT00964418,Aug-09,2009
NCT00964574,Jul-09,2009
NCT00964587,Aug-10,2010
NCT00965302,Aug-09,2009
NCT00965458,Mar-11,2011
NCT00965510,Sep-09,2009
NCT00965549,Jul-09,2009
NCT00965991,Jul-03,2003
NCT00967642,Aug-06,2006
NCT00967798,May-10,2010
NCT00968708,Sep-09,2009
NCT00968786,Aug-08,2008
NCT00969956,Apr-12,2012
NCT00970060,Jun-08,2008
NCT00970294,Jul-07,2007
NCT00970424,Aug-09,2009
NCT00970567,Nov-07,2007
NCT00970593,Sep-09,2009
NCT00971243,Aug-09,2009
NCT00971503,Feb-11,2011
NCT00971516,Oct-09,2009
NCT00971659,Jan-08,2008
NCT00972244,Aug-09,2009
NCT00972283,Sep-09,2009
NCT00972322,Aug-09,2009
NCT00972452,Aug-09,2009
NCT00973492,Sep-07,2007
NCT00973830,Aug-08,2008
NCT00974090,Sep-09,2009
NCT00974740,Mar-04,2004
NCT00975065,Aug-09,2009
NCT00975286,Oct-09,2009
NCT00976261,Oct-09,2009
NCT00976495,Oct-09,2009
NCT00977808,May-08,2008
NCT00978263,Feb-09,2009
NCT00978627,Aug-09,2009
NCT00978796,Sep-09,2009
NCT00978835,May-08,2008
NCT00979394,Oct-09,2009
NCT00979628,Jan-10,2010
NCT00979823,Sep-10,2010
NCT00980356,Sep-09,2009
NCT00981448,Sep-09,2009
NCT00982228,Sep-09,2009
NCT00982254,Oct-01,2001
NCT00982293,Sep-09,2009
NCT00982358,Jul-04,2004
NCT00982371,Sep-08,2008
NCT00982644,Sep-09,2009
NCT00984750,Apr-08,2008
NCT00985114,Oct-09,2009
NCT00985361,Oct-09,2009
NCT00986349,Jun-10,2010
NCT00986700,Oct-09,2009
NCT00987285,Jan-07,2007
NCT00989378,Nov-08,2008
NCT00989547,Sep-08,2008
NCT00989898,Feb-09,2009
NCT00989976,Feb-09,2009
NCT00990184,Sep-09,2009
NCT00990444,Sep-09,2009
NCT00991055,May-08,2008
NCT00991380,Oct-09,2009
NCT00991549,Dec-04,2004
NCT00991575,Apr-09,2009
NCT00992043,Oct-09,2009
NCT00992797,Sep-09,2009
NCT00993187,May-10,2010
NCT00993473,Oct-09,2009
NCT00993603,Sep-10,2010
NCT00993720,Oct-09,2009
NCT00993824,Sep-09,2009
NCT00994357,Feb-09,2009
NCT00995540,Nov-09,2009
NCT00995787,Oct-09,2009
NCT00995995,Oct-08,2008
NCT00996294,Nov-07,2007
NCT00997178,Oct-09,2009
NCT00997282,Sep-09,2009
NCT00997763,Jul-08,2008
NCT00998335,Jun-07,2007
NCT00998595,Jun-09,2009
NCT00998686,Nov-09,2009
NCT00998699,Feb-10,2010
NCT00998712,Aug-09,2009
NCT00998881,Sep-09,2009
NCT00999050,Oct-09,2009
NCT00999375,10-Sep-09,2009
NCT01000363,Nov-09,2009
NCT01000519,Dec-02,2002
NCT01001104,Oct-09,2009
NCT01001611,Oct-09,2009
NCT01002339,Feb-10,2010
NCT01002521,Dec-09,2009
NCT01002547,Jun-10,2010
NCT01003184,Oct-09,2009
NCT01004757,Feb-08,2008
NCT01004848,Mar-09,2009
NCT01005069,Oct-09,2009
NCT01005498,Mar-09,2009
NCT01006291,Nov-09,2009
NCT01006590,Oct-09,2009
NCT01006603,Oct-09,2009
NCT01006889,Jan-08,2008
NCT01007097,Dec-09,2009
NCT01007266,9-Oct-09,2009
NCT01008163,Jan-08,2008
NCT01009138,Nov-09,2009
NCT01009580,Nov-09,2009
NCT01010035,Sep-06,2006
NCT01010100,Aug-00,2000
NCT01011062,Jan-04,2004
NCT01011868,Nov-09,2009
NCT01012037,Nov-09,2009
NCT01014949,Jul-08,2008
NCT01016457,Dec-08,2008
NCT01017302,Dec-09,2009
NCT01017523,Jan-10,2010
NCT01017848,Nov-09,2009
NCT01017965,Nov-09,2009
NCT01018017,Mar-10,2010
NCT01018173,Jan-10,2010
NCT01018602,Jan-08,2008
NCT01019486,Nov-09,2009
NCT01020123,Oct-09,2009
NCT01020955,Oct-09,2009
NCT01021865,Feb-10,2010
NCT01021930,Nov-09,2009
NCT01022112,Nov-09,2009
NCT01022177,Oct-09,2009
NCT01022645,Nov-09,2009
NCT01022762,Nov-09,2009
NCT01023165,Nov-09,2009
NCT01023581,Nov-09,2009
NCT01023919,Nov-09,2009
NCT01023945,Nov-09,2009
NCT01024244,Dec-09,2009
NCT01024790,Sep-09,2009
NCT01025856,Sep-09,2009
NCT01026194,Dec-09,2009
NCT01026675,Apr-09,2009
NCT01026688,Jun-10,2010
NCT01027871,Jan-10,2010
NCT01028404,Nov-09,2009
NCT01028963,Jan-10,2010
NCT01029288,Apr-10,2010
NCT01029392,Nov-09,2009
NCT01029444,Mar-07,2007
NCT01029704,Dec-09,2009
NCT01029795,Feb-10,2010
NCT01029886,Jan-10,2010
NCT01030471,Sep-09,2009
NCT01030679,Jul-07,2007
NCT01030744,Dec-15,2015
NCT01030861,Aug-10,2010
NCT01030926,Dec-09,2009
NCT01030978,Sep-09,2009
NCT01031108,May-10,2010
NCT01031680,Feb-10,2010
NCT01032395,Mar-10,2010
NCT01034111,Mar-10,2010
NCT01034319,Dec-09,2009
NCT01034826,Feb-07,2007
NCT01035801,Aug-10,2010
NCT01035879,Dec-09,2009
NCT01037647,May-08,2008
NCT01037842,Aug-06,2006
NCT01038089,Jan-10,2010
NCT01038648,Dec-11,2011
NCT01039116,Mar-05,2005
NCT01039532,Jul-08,2008
NCT01040468,Sep-09,2009
NCT01040806,Aug-09,2009
NCT01042106,Nov-09,2009
NCT01042301,Sep-07,2007
NCT01042769,Feb-10,2010
NCT01042977,Mar-10,2010
NCT01043029,May-10,2010
NCT01043510,Jan-10,2010
NCT01043965,Aug-05,2005
NCT01044017,Dec-09,2009
NCT01044368,Jan-10,2010
NCT01044537,Feb-10,2010
NCT01044602,Jan-10,2010
NCT01045447,Jan-10,2010
NCT01045590,Dec-03,2003
NCT01045707,Jan-10,2010
NCT01046110,Jan-10,2010
NCT01046318,Nov-09,2009
NCT01046422,May-10,2010
NCT01046994,Jul-09,2009
NCT01047735,Sep-09,2009
NCT01047813,Sep-09,2009
NCT01047865,May-05,2005
NCT01049412,Jan-10,2010
NCT01049737,May-05,2005
NCT01050803,Aug-09,2009
NCT01051011,Jan-10,2010
NCT01051102,Jan-10,2010
NCT01051830,Jan-10,2010
NCT01052272,Jul-05,2005
NCT01053078,Oct-09,2009
NCT01053195,Dec-05,2005
NCT01053728,Feb-10,2010
NCT01053936,Jan-10,2010
NCT01054300,Feb-10,2010
NCT01055080,May-02,2002
NCT01055093,Sep-05,2005
NCT01055652,Jan-10,2010
NCT01055808,Jan-10,2010
NCT01056367,Jun-09,2009
NCT01057628,Jan-10,2010
NCT01058733,Oct-06,2006
NCT01058772,Mar-10,2010
NCT01058889,Nov-09,2009
NCT01059799,1-Feb-10,2010
NCT01059812,Feb-10,2010
NCT01059825,Feb-10,2010
NCT01060059,Apr-10,2010
NCT01060241,Feb-10,2010
NCT01060540,Aug-10,2010
NCT01061060,Jan-10,2010
NCT01063361,Feb-10,2010
NCT01064414,Jun-10,2010
NCT01064687,Feb-10,2010
NCT01065298,Nov-09,2009
NCT01065402,Feb-10,2010
NCT01066130,Jan-01,2001
NCT01066715,Jan-10,2010
NCT01067924,Sep-09,2009
NCT01067963,Dec-09,2009
NCT01068197,Oct-03,2003
NCT01068652,Mar-10,2010
NCT01068665,Mar-10,2010
NCT01068678,Feb-10,2010
NCT01068860,Feb-10,2010
NCT01068951,Jun-10,2010
NCT01069393,Jun-10,2010
NCT01069549,Nov-09,2009
NCT01069926,Mar-10,2010
NCT01069965,Oct-10,2010
NCT01071785,Jun-07,2007
NCT01071850,Mar-10,2010
NCT01072331,Feb-10,2010
NCT01073020,Jan-10,2010
NCT01074268,Feb-10,2010
NCT01074489,Feb-10,2010
NCT01074762,Mar-89,1989
NCT01074801,Mar-10,2010
NCT01075282,Feb-10,2010
NCT01075997,Nov-07,2007
NCT01076023,Feb-10,2010
NCT01076075,Jun-10,2010
NCT01076478,Mar-04,2004
NCT01076608,Sep-03,2003
NCT01076634,Feb-10,2010
NCT01076647,Mar-10,2010
NCT01076829,Jul-09,2009
NCT01076842,Apr-08,2008
NCT01077401,Feb-10,2010
NCT01078103,Jul-05,2005
NCT01079195,Oct-07,2007
NCT01079234,Mar-10,2010
NCT01080157,Mar-10,2010
NCT01080976,Mar-10,2010
NCT01081938,Feb-10,2010
NCT01082120,Feb-10,2010
NCT01083043,Dec-06,2006
NCT01083108,19-Feb-10,2010
NCT01083433,May-10,2010
NCT01084005,Mar-10,2010
NCT01084850,Jun-09,2009
NCT01084928,Apr-10,2010
NCT01085292,Jul-10,2010
NCT01085682,Jan-08,2008
NCT01085773,Feb-05,2005
NCT01086111,Feb-10,2010
NCT01086137,Mar-10,2010
NCT01086280,Jan-10,2010
NCT01086293,Jan-10,2010
NCT01086306,Jan-10,2010
NCT01086319,Aug-09,2009
NCT01087073,Jan-09,2009
NCT01087242,May-09,2009
NCT01087502,Mar-10,2010
NCT01087567,Jul-10,2010
NCT01087866,Jun-05,2005
NCT01088711,Mar-10,2010
NCT01089790,Mar-10,2010
NCT01091025,Mar-09,2009
NCT01091909,Mar-10,2010
NCT01092390,Mar-10,2010
NCT01092663,Mar-10,2010
NCT01094418,Jun-09,2009
NCT01094899,Mar-10,2010
NCT01095653,Jun-10,2010
NCT01095666,Jun-10,2010
NCT01095965,Apr-10,2010
NCT01095991,Mar-10,2010
NCT01096277,Oct-10,2010
NCT01096667,May-10,2010
NCT01097551,Jan-11,2011
NCT01097681,Feb-10,2010
NCT01098539,May-10,2010
NCT01098994,Feb-10,2010
NCT01099137,Jan-10,2010
NCT01099163,Jan-09,2009
NCT01099618,Mar-10,2010
NCT01099865,Dec-09,2009
NCT01099956,Apr-10,2010
NCT01100125,Apr-10,2010
NCT01101269,Feb-10,2010
NCT01101503,Apr-10,2010
NCT01101945,Jul-07,2007
NCT01102452,Apr-10,2010
NCT01102530,Jan-09,2009
NCT01102699,Jun-10,2010
NCT01102959,Mar-10,2010
NCT01103284,Apr-10,2010
NCT01103609,Apr-10,2010
NCT01103622,Jun-10,2010
NCT01103817,Mar-10,2010
NCT01104142,Apr-09,2009
NCT01104168,May-10,2010
NCT01105429,May-10,2010
NCT01105455,Mar-10,2010
NCT01105858,30-Mar-10,2010
NCT01106157,Apr-10,2010
NCT01106573,Jun-10,2010
NCT01106651,Jun-10,2010
NCT01106885,May-05,2005
NCT01107015,Jun-08,2008
NCT01107132,May-10,2010
NCT01107171,May-08,2008
NCT01107886,May-10,2010
NCT01108978,May-10,2010
NCT01109797,Apr-10,2010
NCT01109927,Feb-95,1995
NCT01111955,Jul-10,2010
NCT01113216,Apr-08,2008
NCT01113671,Jan-09,2009
NCT01114438,Oct-10,2010
NCT01114542,May-10,2010
NCT01115205,Mar-06,2006
NCT01115621,Feb-01,2001
NCT01117103,Jan-08,2008
NCT01117584,Apr-10,2010
NCT01117831,Mar-10,2010
NCT01120912,Oct-10,2010
NCT01121029,May-10,2010
NCT01121276,Apr-10,2010
NCT01121289,Apr-10,2010
NCT01121471,Dec-04,2004
NCT01122316,Sep-09,2009
NCT01122446,Apr-09,2009
NCT01122979,Jul-10,2010
NCT01123083,May-10,2010
NCT01123187,Mar-03,2003
NCT01123239,Jan-06,2006
NCT01123980,May-10,2010
NCT01124656,Sep-06,2006
NCT01125956,Jul-09,2009
NCT01126580,May-10,2010
NCT01127269,May-10,2010
NCT01127659,May-10,2010
NCT01128205,Jun-10,2010
NCT01128374,Jun-10,2010
NCT01128985,Mar-10,2010
NCT01129232,Jan-11,2011
NCT01129258,Jun-10,2010
NCT01130012,Apr-05,2005
NCT01130480,May-10,2010
NCT01130727,May-10,2010
NCT01131052,Mar-11,2011
NCT01131182,Jun-10,2010
NCT01131676,Jul-10,2010
NCT01134224,May-10,2010
NCT01135901,Apr-10,2010
NCT01135927,Jun-10,2010
NCT01135992,Jun-10,2010
NCT01136096,Jan-04,2004
NCT01136798,Jun-10,2010
NCT01137058,Jun-09,2009
NCT01137474,Jul-10,2010
NCT01137695,May-10,2010
NCT01138488,Jun-10,2010
NCT01140438,Mar-09,2009
NCT01140542,Aug-06,2006
NCT01140893,Nov-10,2010
NCT01142050,Aug-10,2010
NCT01142297,Jul-08,2008
NCT01143168,Aug-10,2010
NCT01143870,Apr-10,2010
NCT01144078,Jun-10,2010
NCT01144338,Jun-10,2010
NCT01144975,May-10,2010
NCT01145092,Feb-06,2006
NCT01145534,Jan-09,2009
NCT01145599,Sep-10,2010
NCT01145742,Nov-06,2006
NCT01146314,Sep-06,2006
NCT01146678,Jun-10,2010
NCT01147250,Jun-10,2010
NCT01147276,Sep-10,2010
NCT01148238,Aug-12,2012
NCT01148680,Jun-10,2010
NCT01149421,Jun-10,2010
NCT01152385,May-10,2010
NCT01153048,Jun-10,2010
NCT01153243,Apr-07,2007
NCT01153438,Apr-11,2011
NCT01153516,Jun-10,2010
NCT01154244,Sep-09,2009
NCT01154348,Jun-10,2010
NCT01154413,Dec-07,2007
NCT01154881,Jun-10,2010
NCT01154933,Apr-08,2008
NCT01155284,Aug-10,2010
NCT01155518,Jun-10,2010
NCT01156116,Oct-09,2009
NCT01156597,Apr-08,2008
NCT01157403,Jul-10,2010
NCT01157611,Jul-10,2010
NCT01158131,Nov-09,2009
NCT01158417,Dec-08,2008
NCT01158625,Aug-10,2010
NCT01159249,Jun-10,2010
NCT01159353,Sep-07,2007
NCT01159600,Jul-10,2010
NCT01159847,Jan-10,2010
NCT01159938,Oct-10,2010
NCT01160887,Jun-10,2010
NCT01161030,Aug-08,2008
NCT01161797,Feb-08,2008
NCT01161862,Jul-10,2010
NCT01162876,Jul-10,2010
NCT01163006,Mar-10,2010
NCT01163721,Jun-10,2010
NCT01164501,Jul-10,2010
NCT01165268,Aug-10,2010
NCT01165944,Aug-09,2009
NCT01165983,Nov-09,2009
NCT01167881,Aug-10,2010
NCT01168297,5-Jul-10,2010
NCT01168765,Jun-10,2010
NCT01169779,Jul-10,2010
NCT01169818,Aug-10,2010
NCT01170208,Jun-10,2010
NCT01171248,Sep-09,2009
NCT01171456,Apr-10,2010
NCT01171976,Sep-10,2010
NCT01172093,Jan-07,2007
NCT01172743,Jun-09,2009
NCT01172977,Aug-10,2010
NCT01173926,Jul-10,2010
NCT01173939,Jul-10,2010
NCT01173991,Oct-08,2008
NCT01174303,Aug-10,2010
NCT01175408,Sep-10,2010
NCT01175473,Aug-10,2010
NCT01175811,Feb-11,2011
NCT01176097,Jul-10,2010
NCT01176149,Mar-07,2007
NCT01176253,Jul-09,2009
NCT01176578,Jul-11,2011
NCT01177163,May-08,2008
NCT01177384,Jan-11,2011
NCT01177813,Jul-10,2010
NCT01179048,Aug-10,2010
NCT01179815,Jan-10,2010
NCT01180283,Jan-09,2009
NCT01180530,Oct-10,2010
NCT01181674,Jan-11,2011
NCT01181830,Feb-10,2010
NCT01181882,Aug-10,2010
NCT01181986,Aug-10,2010
NCT01182493,Dec-10,2010
NCT01182701,Aug-04,2004
NCT01182935,Apr-10,2010
NCT01182948,Jan-09,2009
NCT01183013,Aug-10,2010
NCT01183455,Oct-10,2010
NCT01183468,Oct-10,2010
NCT01184703,Jun-07,2007
NCT01184768,Jan-08,2008
NCT01185236,Sep-10,2010
NCT01185496,Aug-10,2010
NCT01185561,Mar-07,2007
NCT01186354,Jul-10,2010
NCT01186952,Sep-10,2010
NCT01186965,Jan-11,2011
NCT01187069,Aug-09,2009
NCT01188200,Dec-09,2009
NCT01188863,Sep-10,2010
NCT01189422,Aug-10,2010
NCT01189890,Aug-10,2010
NCT01190436,Dec-09,2009
NCT01190904,Jan-10,2010
NCT01191268,Nov-10,2010
NCT01191320,Oct-10,2010
NCT01191866,Sep-09,2009
NCT01192373,Sep-10,2010
NCT01192659,May-10,2010
NCT01192711,May-09,2009
NCT01193179,Jul-10,2010
NCT01193218,Sep-10,2010
NCT01194245,Aug-10,2010
NCT01194258,Aug-10,2010
NCT01194479,Aug-10,2010
NCT01194830,Sep-10,2010
NCT01194882,Nov-10,2010
NCT01195090,Oct-09,2009
NCT01195662,Oct-10,2010
NCT01196546,Mar-10,2010
NCT01196728,Sep-10,2010
NCT01197092,Nov-10,2010
NCT01197963,Sep-10,2010
NCT01200394,Oct-10,2010
NCT01202526,Sep-10,2010
NCT01203111,Dec-10,2010
NCT01204216,Sep-10,2010
NCT01204580,Dec-10,2010
NCT01204593,Nov-10,2010
NCT01204775,Jun-11,2011
NCT01205308,Jan-10,2010
NCT01206101,21-Mar-12,2012
NCT01206322,May-10,2010
NCT01206400,Sep-10,2010
NCT01206582,May-10,2010
NCT01206647,Feb-10,2010
NCT01206712,Nov-09,2009
NCT01206725,Sep-10,2010
NCT01207349,Aug-02,2002
NCT01208012,Apr-10,2010
NCT01208701,May-10,2010
NCT01209312,Dec-09,2009
NCT01210001,Sep-10,2010
NCT01212133,Nov-10,2010
NCT01212198,May-05,2005
NCT01212328,Oct-10,2010
NCT01212913,Aug-10,2010
NCT01213212,Sep-09,2009
NCT01213277,Oct-10,2010
NCT01213563,Jan-09,2009
NCT01215331,Aug-10,2010
NCT01215435,Mar-11,2011
NCT01215955,Dec-10,2010
NCT01215968,Sep-10,2010
NCT01215994,Mar-09,2009
NCT01217073,Oct-10,2010
NCT01217112,Oct-10,2010
NCT01218061,Jun-10,2010
NCT01218256,Jul-07,2007
NCT01219400,Jan-12,2012
NCT01219465,Sep-10,2010
NCT01219582,Oct-10,2010
NCT01219803,Aug-10,2010
NCT01220089,Oct-10,2010
NCT01220349,Jan-11,2011
NCT01220479,Sep-01,2001
NCT01221090,Jan-09,2009
NCT01221467,Jun-12,2012
NCT01221519,Sep-10,2010
NCT01222078,Nov-10,2010
NCT01223131,Feb-11,2011
NCT01223196,Aug-09,2009
NCT01223560,Oct-09,2009
NCT01224366,Sep-10,2010
NCT01226043,Oct-10,2010
NCT01226966,Sep-10,2010
NCT01227460,Nov-10,2010
NCT01227473,Feb-10,2010
NCT01227538,Apr-11,2011
NCT01230749,Dec-10,2010
NCT01231308,Oct-10,2010
NCT01232491,Oct-10,2010
NCT01232608,Jun-10,2010
NCT01234155,Aug-10,2010
NCT01234597,Dec-12,2012
NCT01234649,Aug-11,2011
NCT01234727,Dec-10,2010
NCT01235039,Jul-09,2009
NCT01235260,Mar-10,2010
NCT01235429,Oct-09,2009
NCT01235819,Nov-10,2010
NCT01236365,Oct-10,2010
NCT01236404,Nov-10,2010
NCT01236846,Oct-09,2009
NCT01237301,Oct-10,2010
NCT01237314,Nov-10,2010
NCT01237509,Jan-09,2009
NCT01238224,Nov-09,2009
NCT01238380,Dec-10,2010
NCT01240070,Jan-02,2002
NCT01240759,Oct-10,2010
NCT01240785,Jun-06,2006
NCT01240980,Nov-10,2010
NCT01241253,Nov-09,2009
NCT01241448,Jan-11,2011
NCT01241695,Nov-10,2010
NCT01243424,Oct-10,2010
NCT01244152,Jul-08,2008
NCT01244646,Dec-10,2010
NCT01244971,Jan-04,2004
NCT01245166,Nov-10,2010
NCT01247363,Nov-10,2010
NCT01247753,Mar-11,2011
NCT01248143,Nov-10,2010
NCT01248286,Nov-10,2010
NCT01248364,Nov-10,2010
NCT01249677,Jan-09,2009
NCT01249742,Feb-09,2009
NCT01250106,Nov-10,2010
NCT01250340,Aug-10,2010
NCT01250639,Aug-10,2010
NCT01251016,Jul-10,2010
NCT01251497,Sep-09,2009
NCT01252524,Oct-10,2010
NCT01253278,Mar-10,2010
NCT01254552,Aug-10,2010
NCT01255254,Aug-10,2010
NCT01255384,Dec-10,2010
NCT01257087,Dec-10,2010
NCT01257334,Sep-10,2010
NCT01257373,Apr-10,2010
NCT01257412,Jan-12,2012
NCT01257451,Dec-10,2010
NCT01257464,Sep-10,2010
NCT01258075,Nov-10,2010
NCT01259206,Feb-09,2009
NCT01260246,Dec-10,2010
NCT01260337,Mar-10,2010
NCT01261494,Dec-10,2010
NCT01263470,Jan-07,2007
NCT01263483,Jan-07,2007
NCT01263496,May-07,2007
NCT01263509,Jun-07,2007
NCT01264263,Jan-11,2011
NCT01264497,Feb-02,2002
NCT01264523,Sep-09,2009
NCT01264796,Nov-09,2009
NCT01264809,Mar-11,2011
NCT01265017,Jul-12,2012
NCT01267448,Dec-10,2010
NCT01267591,Jan-09,2009
NCT01268644,Sep-10,2010
NCT01268813,Feb-11,2011
NCT01268995,Sep-09,2009
NCT01269034,Dec-10,2010
NCT01269502,Jun-09,2009
NCT01269606,Jan-11,2011
NCT01272193,Jan-11,2011
NCT01272219,Jun-11,2011
NCT01272232,Jun-11,2011
NCT01272804,Feb-11,2011
NCT01273558,Jan-11,2011
NCT01274052,Mar-07,2007
NCT01274364,Jan-10,2010
NCT01274715,Jan-11,2011
NCT01275040,Jun-10,2010
NCT01275131,Jan-11,2011
NCT01275235,Dec-12,2012
NCT01275794,Dec-10,2010
NCT01276106,Jan-11,2011
NCT01276288,Jan-11,2011
NCT01276912,Jan-11,2011
NCT01277432,Jul-10,2010
NCT01277471,Dec-10,2010
NCT01277900,Jan-11,2011
NCT01277913,Jan-11,2011
NCT01278160,Jan-11,2011
NCT01278485,May-11,2011
NCT01278823,Jan-11,2011
NCT01279161,Dec-10,2010
NCT01279317,Sep-10,2010
NCT01279928,Mar-10,2010
NCT01280188,Jan-11,2011
NCT01280682,Jul-10,2010
NCT01281228,Sep-11,2011
NCT01281605,Jan-11,2011
NCT01282970,Feb-11,2011
NCT01283113,Aug-10,2010
NCT01283308,May-09,2009
NCT01283854,Jun-11,2011
NCT01284465,Jan-11,2011
NCT01285076,Jan-11,2011
NCT01285245,Apr-11,2011
NCT01285518,Feb-11,2011
NCT01286090,Jul-03,2003
NCT01286350,May-14,2014
NCT01288144,Jul-07,2007
NCT01288300,Mar-11,2011
NCT01288326,Feb-11,2011
NCT01289119,Dec-10,2010
NCT01289587,Feb-11,2011
NCT01289990,Feb-11,2011
NCT01290575,Feb-11,2011
NCT01292018,Feb-11,2011
NCT01292590,Sep-10,2010
NCT01293461,Apr-11,2011
NCT01293578,Jan-11,2011
NCT01293669,Jan-11,2011
NCT01293773,Oct-10,2010
NCT01294423,Feb-11,2011
NCT01294436,Feb-11,2011
NCT01295073,Mar-17,2017
NCT01295177,Jan-04,2004
NCT01295229,May-11,2011
NCT01295788,Jun-11,2011
NCT01296100,Feb-11,2011
NCT01296438,Feb-11,2011
NCT01297049,Apr-10,2010
NCT01298518,Feb-11,2011
NCT01298726,Jan-10,2010
NCT01299012,Oct-10,2010
NCT01299844,Dec-06,2006
NCT01300338,Mar-11,2011
NCT01301196,Oct-10,2010
NCT01301287,Jan-10,2010
NCT01301833,Feb-11,2011
NCT01302327,Mar-11,2011
NCT01302756,Apr-12,2012
NCT01303302,Apr-08,2008
NCT01304537,Jun-11,2011
NCT01304836,Jan-11,2011
NCT01306110,Jun-07,2007
NCT01306214,Feb-11,2011
NCT01307137,Jun-11,2011
NCT01307410,Mar-11,2011
